"Module"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"M1"	"REACTOME_RHO_GTPASE_CYCLE"	"REACTOME_RHO_GTPASE_CYCLE"	"9/423"	"450/10646"	0.994104659956735	0.999999965031686	0.884210495396438	"SH3PXD2A/STMN2/OBSCN/WIPF3/ARHGDIG/PLEKHG4B/MPP7/SYDE2/DSG2"	9
"M1"	"REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION"	"REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION"	"1/423"	"126/10646"	0.99413890103419	0.999999965031686	0.884210495396438	"TUBA8"	1
"M1"	"REACTOME_APOPTOSIS"	"REACTOME_APOPTOSIS"	"2/423"	"179/10646"	0.994346813280788	0.999999965031686	0.884210495396438	"DSG2/TP73"	2
"M1"	"REACTOME_SUMOYLATION"	"REACTOME_SUMOYLATION"	"2/423"	"187/10646"	0.995772980808172	0.999999965031686	0.884210495396438	"NR5A2/PGR"	2
"M1"	"REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION"	"REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION"	"1/423"	"136/10646"	0.996112527370095	0.999999965031686	0.884210495396438	"RASGRP1"	1
"M1"	"REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL"	"REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL"	"2/423"	"191/10646"	0.996347198356872	0.999999965031686	0.884210495396438	"ICAM5/LILRA4"	2
"M1"	"REACTOME_CHROMOSOME_MAINTENANCE"	"REACTOME_CHROMOSOME_MAINTENANCE"	"1/423"	"138/10646"	0.996419165732436	0.999999965031686	0.884210495396438	"CCNA1"	1
"M1"	"REACTOME_HOMOLOGY_DIRECTED_REPAIR"	"REACTOME_HOMOLOGY_DIRECTED_REPAIR"	"1/423"	"138/10646"	0.996419165732436	0.999999965031686	0.884210495396438	"CCNA1"	1
"M1"	"REACTOME_RHO_GTPASES_ACTIVATE_FORMINS"	"REACTOME_RHO_GTPASES_ACTIVATE_FORMINS"	"1/423"	"140/10646"	0.996701669550359	0.999999965031686	0.884210495396438	"TUBA8"	1
"M1"	"REACTOME_MITOTIC_G2_G2_M_PHASES"	"REACTOME_MITOTIC_G2_G2_M_PHASES"	"2/423"	"200/10646"	0.997373875894879	0.999999965031686	0.884210495396438	"TUBA8/CCNA1"	2
"M1"	"REACTOME_CILIUM_ASSEMBLY"	"REACTOME_CILIUM_ASSEMBLY"	"2/423"	"202/10646"	0.997560212003996	0.999999965031686	0.884210495396438	"TUBA8/SSTR3"	2
"M1"	"REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC"	"REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC"	"2/423"	"203/10646"	0.997648445114624	0.999999965031686	0.884210495396438	"KIF6/TUBA8"	2
"M1"	"REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION"	"REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION"	"1/423"	"149/10646"	0.997721741311176	0.999999965031686	0.884210495396438	"CCNA1"	1
"M1"	"REACTOME_RHOA_GTPASE_CYCLE"	"REACTOME_RHOA_GTPASE_CYCLE"	"1/423"	"149/10646"	0.997721741311176	0.999999965031686	0.884210495396438	"OBSCN"	1
"M1"	"REACTOME_PROGRAMMED_CELL_DEATH"	"REACTOME_PROGRAMMED_CELL_DEATH"	"2/423"	"208/10646"	0.99804467353138	0.999999965031686	0.884210495396438	"DSG2/TP73"	2
"M1"	"REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS"	"REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS"	"1/423"	"160/10646"	0.99855118923252	0.999999965031686	0.884210495396438	"GPX3"	1
"M1"	"REACTOME_SIGNALING_BY_ROBO_RECEPTORS"	"REACTOME_SIGNALING_BY_ROBO_RECEPTORS"	"2/423"	"218/10646"	0.998650352423722	0.999999965031686	0.884210495396438	"LHX2/ROBO2"	2
"M1"	"REACTOME_S_PHASE"	"REACTOME_S_PHASE"	"1/423"	"162/10646"	0.998665725572537	0.999999965031686	0.884210495396438	"CCNA1"	1
"M1"	"REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR"	"REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR"	"1/423"	"166/10646"	0.998868404381532	0.999999965031686	0.884210495396438	"RASGRP1"	1
"M1"	"REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING"	"REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING"	"1/423"	"186/10646"	0.999503975624913	0.999999965031686	0.884210495396438	"RASGRP1"	1
"M1"	"REACTOME_SIGNALING_BY_NOTCH"	"REACTOME_SIGNALING_BY_NOTCH"	"2/423"	"245/10646"	0.99950897384664	0.999999965031686	0.884210495396438	"EGFR/NEURL1"	2
"M1"	"REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE"	"REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE"	"3/423"	"296/10646"	0.999521544819816	0.999999965031686	0.884210495396438	"CAMK4/TUBA8/SSTR3"	3
"M1"	"REACTOME_MRNA_SPLICING"	"REACTOME_MRNA_SPLICING"	"1/423"	"188/10646"	0.999543284503187	0.999999965031686	0.884210495396438	"ELAVL2"	1
"M1"	"REACTOME_DNA_REPLICATION"	"REACTOME_DNA_REPLICATION"	"1/423"	"189/10646"	0.99956175750521	0.999999965031686	0.884210495396438	"CCNA1"	1
"M1"	"REACTOME_SEPARATION_OF_SISTER_CHROMATIDS"	"REACTOME_SEPARATION_OF_SISTER_CHROMATIDS"	"1/423"	"191/10646"	0.999596497050564	0.999999965031686	0.884210495396438	"TUBA8"	1
"M1"	"REACTOME_CELLULAR_SENESCENCE"	"REACTOME_CELLULAR_SENESCENCE"	"1/423"	"196/10646"	0.999671793917796	0.999999965031686	0.884210495396438	"CCNA1"	1
"M1"	"REACTOME_MITOTIC_PROMETAPHASE"	"REACTOME_MITOTIC_PROMETAPHASE"	"1/423"	"203/10646"	0.999754250375364	0.999999965031686	0.884210495396438	"TUBA8"	1
"M1"	"REACTOME_RHO_GTPASE_EFFECTORS"	"REACTOME_RHO_GTPASE_EFFECTORS"	"3/423"	"322/10646"	0.999810378008429	0.999999965031686	0.884210495396438	"WIPF3/MYH11/TUBA8"	3
"M1"	"REACTOME_DNA_REPAIR"	"REACTOME_DNA_REPAIR"	"3/423"	"330/10646"	0.999857780410069	0.999999965031686	0.884210495396438	"EYA4/EYA1/CCNA1"	3
"M1"	"REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES"	"REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES"	"1/423"	"219/10646"	0.999873246175646	0.999999965031686	0.884210495396438	"CCNA1"	1
"M1"	"REACTOME_NEDDYLATION"	"REACTOME_NEDDYLATION"	"1/423"	"234/10646"	0.99993192453441	0.999999965031686	0.884210495396438	"CCDC8"	1
"M1"	"REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE"	"REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE"	"1/423"	"236/10646"	0.999937343726547	0.999999965031686	0.884210495396438	"TUBA8"	1
"M1"	"REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA"	"REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA"	"1/423"	"242/10646"	0.999951152316986	0.999999965031686	0.884210495396438	"ELAVL2"	1
"M1"	"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53"	"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53"	"3/423"	"366/10646"	0.999961611622691	0.999999965031686	0.884210495396438	"GLS2/TP73/CCNA1"	3
"M1"	"REACTOME_CHROMATIN_MODIFYING_ENZYMES"	"REACTOME_CHROMATIN_MODIFYING_ENZYMES"	"1/423"	"272/10646"	0.999985962677196	0.999999965031686	0.884210495396438	"ACTL6B"	1
"M1"	"REACTOME_CELL_CYCLE_CHECKPOINTS"	"REACTOME_CELL_CYCLE_CHECKPOINTS"	"1/423"	"292/10646"	0.999993899641054	0.999999965031686	0.884210495396438	"CCNA1"	1
"M1"	"REACTOME_DEUBIQUITINATION"	"REACTOME_DEUBIQUITINATION"	"1/423"	"297/10646"	0.999995048216768	0.999999965031686	0.884210495396438	"CCNA1"	1
"M1"	"REACTOME_NEUTROPHIL_DEGRANULATION"	"REACTOME_NEUTROPHIL_DEGRANULATION"	"4/423"	"479/10646"	0.999996013992752	0.999999965031686	0.884210495396438	"LRRC7/PRSS3/FRK/MME"	4
"M1"	"REACTOME_M_PHASE"	"REACTOME_M_PHASE"	"1/423"	"415/10646"	0.999999965031686	0.999999965031686	0.884210495396438	"TUBA8"	1
"M2"	"REACTOME_HDACS_DEACETYLATE_HISTONES"	"REACTOME_HDACS_DEACETYLATE_HISTONES"	"54/152"	"92/10646"	3.94298612925734e-79	1.29724243652566e-76	9.8367127645683e-77	"H4C5/H2AC20/H4C12/H2BC4/H4C3/H4C11/H4C15/H2BC18/H2AC8/H4C4/H4C8/H2BC5/H4C2/H2BC8/H4-16/H2AC7/H4C14/H2AC21/H3C15/H3C2/H4C6/H3C4/H2BC6/H2BC15/H2AC11/H2BC7/H2BC11/H2AC17/H3C1/H3C6/H4C9/H4C1/H3C10/H3C11/H2BC3/H3C7/H2AC12/H2AC4/H3C3/H2AC13/H2BC9/H3C13/H2BU1/H2BC10/H2BC17/H2AC16/H2AC14/H3C8/H2AC15/H4C13/H2BC14/H2BC13/H3C14/H3C12"	54
"M2"	"REACTOME_HCMV_LATE_EVENTS"	"REACTOME_HCMV_LATE_EVENTS"	"55/152"	"114/10646"	4.24227885087074e-74	6.65479781363413e-72	5.04619127125673e-72	"CEBPD/H4C5/H2AC20/H4C12/H2BC4/H4C3/H4C11/H4C15/H2BC18/H2AC8/H4C4/H4C8/H2BC5/H4C2/H2BC8/H4-16/H2AC7/H4C14/H2AC21/H3C15/H3C2/H4C6/H3C4/H2BC6/H2BC15/H2AC11/H2BC7/H2BC11/H2AC17/H3C1/H3C6/H4C9/H4C1/H3C10/H3C11/H2BC3/H3C7/H2AC12/H2AC4/H3C3/H2AC13/H2BC9/H3C13/H2BU1/H2BC10/H2BC17/H2AC16/H2AC14/H3C8/H2AC15/H4C13/H2BC14/H2BC13/H3C14/H3C12"	55
"M2"	"REACTOME_DNA_METHYLATION"	"REACTOME_DNA_METHYLATION"	"46/152"	"63/10646"	6.06820469328341e-74	6.65479781363413e-72	5.04619127125673e-72	"H4C5/H2AC20/H4C12/H2BC4/H4C3/H4C11/H4C15/H2AC8/H4C4/H4C8/H2BC5/H4C2/H2BC8/H4-16/H2AC7/H4C14/H3C15/H3C2/H4C6/H3C4/H2BC6/H2BC15/H2BC7/H2BC11/H3C1/H3C6/H4C9/H4C1/H3C10/H3C11/H2BC3/H3C7/H2AC4/H3C3/H2BC9/H3C13/H2BU1/H2BC10/H2BC17/H2AC14/H3C8/H4C13/H2BC14/H2BC13/H3C14/H3C12"	46
"M2"	"REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3"	"REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3"	"46/152"	"65/10646"	7.23721156538778e-73	5.95260651253145e-71	4.5137345815708e-71	"H4C5/H2AC20/H4C12/H2BC4/H4C3/H4C11/H4C15/H2AC8/H4C4/H4C8/H2BC5/H4C2/H2BC8/H4-16/H2AC7/H4C14/H3C15/H3C2/H4C6/H3C4/H2BC6/H2BC15/H2BC7/H2BC11/H3C1/H3C6/H4C9/H4C1/H3C10/H3C11/H2BC3/H3C7/H2AC4/H3C3/H2BC9/H3C13/H2BU1/H2BC10/H2BC17/H2AC14/H3C8/H4C13/H2BC14/H2BC13/H3C14/H3C12"	46
"M2"	"REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION"	"REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION"	"46/152"	"66/10646"	2.3648660795864e-72	1.55608188036785e-70	1.17994370707785e-70	"H4C5/H2AC20/H4C12/H2BC4/H4C3/H4C11/H4C15/H2AC8/H4C4/H4C8/H2BC5/H4C2/H2BC8/H4-16/H2AC7/H4C14/H3C15/H3C2/H4C6/H3C4/H2BC6/H2BC15/H2BC7/H2BC11/H3C1/H3C6/H4C9/H4C1/H3C10/H3C11/H2BC3/H3C7/H2AC4/H3C3/H2BC9/H3C13/H2BU1/H2BC10/H2BC17/H2AC14/H3C8/H4C13/H2BC14/H2BC13/H3C14/H3C12"	46
"M2"	"REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION"	"REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION"	"46/152"	"67/10646"	7.4710737804779e-72	4.09663878962872e-70	3.10639383504081e-70	"H4C5/H2AC20/H4C12/H2BC4/H4C3/H4C11/H4C15/H2AC8/H4C4/H4C8/H2BC5/H4C2/H2BC8/H4-16/H2AC7/H4C14/H3C15/H3C2/H4C6/H3C4/H2BC6/H2BC15/H2BC7/H2BC11/H3C1/H3C6/H4C9/H4C1/H3C10/H3C11/H2BC3/H3C7/H2AC4/H3C3/H2BC9/H3C13/H2BU1/H2BC10/H2BC17/H2AC14/H3C8/H4C13/H2BC14/H2BC13/H3C14/H3C12"	46
"M2"	"REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA"	"REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA"	"46/152"	"71/10646"	5.51665375850466e-70	2.59282726649719e-68	1.96608562521144e-68	"H4C5/H2AC20/H4C12/H2BC4/H4C3/H4C11/H4C15/H2AC8/H4C4/H4C8/H2BC5/H4C2/H2BC8/H4-16/H2AC7/H4C14/H3C15/H3C2/H4C6/H3C4/H2BC6/H2BC15/H2BC7/H2BC11/H3C1/H3C6/H4C9/H4C1/H3C10/H3C11/H2BC3/H3C7/H2AC4/H3C3/H2BC9/H3C13/H2BU1/H2BC10/H2BC17/H2AC14/H3C8/H4C13/H2BC14/H2BC13/H3C14/H3C12"	46
"M2"	"REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES"	"REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES"	"46/152"	"72/10646"	1.51270397658216e-69	6.22099510369414e-68	4.71724792697332e-68	"H4C5/H2AC20/H4C12/H2BC4/H4C3/H4C11/H4C15/H2AC8/H4C4/H4C8/H2BC5/H4C2/H2BC8/H4-16/H2AC7/H4C14/H3C15/H3C2/H4C6/H3C4/H2BC6/H2BC15/H2BC7/H2BC11/H3C1/H3C6/H4C9/H4C1/H3C10/H3C11/H2BC3/H3C7/H2AC4/H3C3/H2BC9/H3C13/H2BU1/H2BC10/H2BC17/H2AC14/H3C8/H4C13/H2BC14/H2BC13/H3C14/H3C12"	46
"M2"	"REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION"	"REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION"	"46/152"	"74/10646"	1.05979957916137e-68	3.87415623937877e-67	2.93769006153501e-67	"H4C5/H2AC20/H4C12/H2BC4/H4C3/H4C11/H4C15/H2AC8/H4C4/H4C8/H2BC5/H4C2/H2BC8/H4-16/H2AC7/H4C14/H3C15/H3C2/H4C6/H3C4/H2BC6/H2BC15/H2BC7/H2BC11/H3C1/H3C6/H4C9/H4C1/H3C10/H3C11/H2BC3/H3C7/H2AC4/H3C3/H2BC9/H3C13/H2BU1/H2BC10/H2BC17/H2AC14/H3C8/H4C13/H2BC14/H2BC13/H3C14/H3C12"	46
"M2"	"REACTOME_HCMV_EARLY_EVENTS"	"REACTOME_HCMV_EARLY_EVENTS"	"55/152"	"136/10646"	1.19524755394982e-68	3.93236445249492e-67	2.98182810827482e-67	"H4C5/H2AC20/H4C12/H2BC4/H4C3/H4C11/H4C15/H2BC18/H2AC8/H4C4/H4C8/H2BC5/H4C2/H2BC8/H4-16/H2AC7/H4C14/H2AC21/H3C15/H3C2/H4C6/H3C4/H2BC6/H2BC15/H2AC11/H2BC7/H2BC11/H2AC17/H3C1/H3C6/H4C9/H4C1/H3C10/H3C11/H2BC3/H3C7/H2AC12/H2AC4/H3C3/H2AC13/H2BC9/H3C13/H2BU1/H2BC10/H2BC17/H2AC16/H2AC14/H3C8/H2AC15/H4C13/H2BC14/TUBB1/H2BC13/H3C14/H3C12"	55
"M2"	"REACTOME_HATS_ACETYLATE_HISTONES"	"REACTOME_HATS_ACETYLATE_HISTONES"	"54/152"	"140/10646"	5.93058101036781e-66	1.77378286582819e-64	1.34502172196859e-64	"H4C5/H2AC20/H4C12/H2BC4/H4C3/H4C11/H4C15/H2BC18/H2AC8/H4C4/H4C8/H2BC5/H4C2/H2BC8/H4-16/H2AC7/H4C14/H2AC21/H3C15/H3C2/H4C6/H3C4/H2BC6/H2BC15/H2AC11/H2BC7/H2BC11/H2AC17/H3C1/H3C6/H4C9/H4C1/H3C10/H3C11/H2BC3/H3C7/H2AC12/H2AC4/H3C3/H2AC13/H2BC9/H3C13/H2BU1/H2BC10/H2BC17/H2AC16/H2AC14/H3C8/H2AC15/H4C13/H2BC14/H2BC13/H3C14/H3C12"	54
"M2"	"REACTOME_HCMV_INFECTION"	"REACTOME_HCMV_INFECTION"	"56/152"	"160/10646"	1.1605713333175e-65	3.18189973884549e-64	2.41276671926533e-64	"CEBPD/H4C5/H2AC20/H4C12/H2BC4/H4C3/H4C11/H4C15/H2BC18/H2AC8/H4C4/H4C8/H2BC5/H4C2/H2BC8/H4-16/H2AC7/H4C14/H2AC21/H3C15/H3C2/H4C6/H3C4/H2BC6/H2BC15/H2AC11/H2BC7/H2BC11/H2AC17/H3C1/H3C6/H4C9/H4C1/H3C10/H3C11/H2BC3/H3C7/H2AC12/H2AC4/H3C3/H2AC13/H2BC9/H3C13/H2BU1/H2BC10/H2BC17/H2AC16/H2AC14/H3C8/H2AC15/H4C13/H2BC14/TUBB1/H2BC13/H3C14/H3C12"	56
"M2"	"REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION"	"REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION"	"48/152"	"96/10646"	2.83676137890788e-65	7.17918841277455e-64	5.44382548017139e-64	"H4C5/H2AC20/H4C12/H2BC4/H4C3/H4C11/H4C15/H2AC8/NR4A3/H4C4/H4C8/H2BC5/ZFPM1/H4C2/H2BC8/H4-16/H2AC7/H4C14/H3C15/H3C2/H4C6/H3C4/H2BC6/H2BC15/H2BC7/H2BC11/H3C1/H3C6/H4C9/H4C1/H3C10/H3C11/H2BC3/H3C7/H2AC4/H3C3/H2BC9/H3C13/H2BU1/H2BC10/H2BC17/H2AC14/H3C8/H4C13/H2BC14/H2BC13/H3C14/H3C12"	48
"M2"	"REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS"	"REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS"	"51/152"	"120/10646"	8.47362050349166e-65	1.99130081832054e-63	1.5099609468628e-63	"H4C5/H2AC20/H4C12/H2BC4/H4C3/H4C11/H4C15/H2AC8/H4C4/H4C8/H2BC5/H4C2/H2BC8/H4-16/H2AC7/H4C14/H3C15/H3C2/H4C6/H3C4/H2BC6/H2BC15/H2BC7/H2BC11/H3C1/H3C6/H4C9/H4C1/H3C10/H3C11/H2BC3/H3C7/H2AC4/H3C3/H2BC9/H3C13/H2BU1/H2BC10/H2BC17/H2AC14/H3C8/HOXB2/H4C13/H2BC14/H2BC13/H3C14/H3C12/HOXB3/HOXD3/HOXA3/HOXB4"	51
"M2"	"REACTOME_MEIOTIC_RECOMBINATION"	"REACTOME_MEIOTIC_RECOMBINATION"	"46/152"	"85/10646"	1.21034278671271e-64	2.65468517885655e-63	2.01299116105904e-63	"H4C5/H2AC20/H4C12/H2BC4/H4C3/H4C11/H4C15/H2AC8/H4C4/H4C8/H2BC5/H4C2/H2BC8/H4-16/H2AC7/H4C14/H3C15/H3C2/H4C6/H3C4/H2BC6/H2BC15/H2BC7/H2BC11/H3C1/H3C6/H4C9/H4C1/H3C10/H3C11/H2BC3/H3C7/H2AC4/H3C3/H2BC9/H3C13/H2BU1/H2BC10/H2BC17/H2AC14/H3C8/H4C13/H2BC14/H2BC13/H3C14/H3C12"	46
"M2"	"REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS"	"REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS"	"46/152"	"88/10646"	1.12319661480901e-63	2.30957303920102e-62	1.75129998493246e-62	"H4C5/H2AC20/H4C12/H2BC4/H4C3/H4C11/H4C15/H2AC8/H4C4/H4C8/H2BC5/H4C2/H2BC8/H4-16/H2AC7/H4C14/H3C15/H3C2/H4C6/H3C4/H2BC6/H2BC15/H2BC7/H2BC11/H3C1/H3C6/H4C9/H4C1/H3C10/H3C11/H2BC3/H3C7/H2AC4/H3C3/H2BC9/H3C13/H2BU1/H2BC10/H2BC17/H2AC14/H3C8/H4C13/H2BC14/H2BC13/H3C14/H3C12"	46
"M2"	"REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION"	"REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION"	"46/152"	"89/10646"	2.30191861674616e-63	4.2073956939416e-62	3.19037843373591e-62	"H4C5/H2AC20/H4C12/H2BC4/H4C3/H4C11/H4C15/H2AC8/H4C4/H4C8/H2BC5/H4C2/H2BC8/H4-16/H2AC7/H4C14/H3C15/H3C2/H4C6/H3C4/H2BC6/H2BC15/H2BC7/H2BC11/H3C1/H3C6/H4C9/H4C1/H3C10/H3C11/H2BC3/H3C7/H2AC4/H3C3/H2BC9/H3C13/H2BU1/H2BC10/H2BC17/H2AC14/H3C8/H4C13/H2BC14/H2BC13/H3C14/H3C12"	46
"M2"	"REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE"	"REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE"	"46/152"	"89/10646"	2.30191861674616e-63	4.2073956939416e-62	3.19037843373591e-62	"H4C5/H2AC20/H4C12/H2BC4/H4C3/H4C11/H4C15/H2AC8/H4C4/H4C8/H2BC5/H4C2/H2BC8/H4-16/H2AC7/H4C14/H3C15/H3C2/H4C6/H3C4/H2BC6/H2BC15/H2BC7/H2BC11/H3C1/H3C6/H4C9/H4C1/H3C10/H3C11/H2BC3/H3C7/H2AC4/H3C3/H2BC9/H3C13/H2BU1/H2BC10/H2BC17/H2AC14/H3C8/H4C13/H2BC14/H2BC13/H3C14/H3C12"	46
"M2"	"REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX"	"REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX"	"46/152"	"90/10646"	4.66221231278529e-63	8.07298868898084e-62	6.12157516969592e-62	"H4C5/H2AC20/H4C12/H2BC4/H4C3/H4C11/H4C15/H2AC8/H4C4/H4C8/H2BC5/H4C2/H2BC8/H4-16/H2AC7/H4C14/H3C15/H3C2/H4C6/H3C4/H2BC6/H2BC15/H2BC7/H2BC11/H3C1/H3C6/H4C9/H4C1/H3C10/H3C11/H2BC3/H3C7/H2AC4/H3C3/H2BC9/H3C13/H2BU1/H2BC10/H2BC17/H2AC14/H3C8/H4C13/H2BC14/H2BC13/H3C14/H3C12"	46
"M2"	"REACTOME_RHO_GTPASES_ACTIVATE_PKNS"	"REACTOME_RHO_GTPASES_ACTIVATE_PKNS"	"46/152"	"92/10646"	1.8487333671786e-62	3.0411663890088e-61	2.30605162116489e-61	"H4C5/H2AC20/H4C12/H2BC4/H4C3/H4C11/H4C15/H2AC8/H4C4/H4C8/H2BC5/H4C2/H2BC8/H4-16/H2AC7/H4C14/H3C15/H3C2/H4C6/H3C4/H2BC6/H2BC15/H2BC7/H2BC11/H3C1/H3C6/H4C9/H4C1/H3C10/H3C11/H2BC3/H3C7/H2AC4/H3C3/H2BC9/H3C13/H2BU1/H2BC10/H2BC17/H2AC14/H3C8/H4C13/H2BC14/H2BC13/H3C14/H3C12"	46
"M2"	"REACTOME_AMYLOID_FIBER_FORMATION"	"REACTOME_AMYLOID_FIBER_FORMATION"	"47/152"	"108/10646"	3.93671396430052e-60	6.16751854407082e-59	4.67669779217656e-59	"HSPG2/H4C5/H2AC20/H4C12/H2BC4/H4C3/H4C11/H4C15/H2AC8/H4C4/H4C8/H2BC5/H4C2/H2BC8/H4-16/H2AC7/H4C14/H3C15/H3C2/H4C6/H3C4/H2BC6/H2BC15/H2BC7/H2BC11/H3C1/H3C6/H4C9/H4C1/H3C10/H3C11/H2BC3/H3C7/H2AC4/H3C3/H2BC9/H3C13/H2BU1/H2BC10/H2BC17/H2AC14/H3C8/H4C13/H2BC14/H2BC13/H3C14/H3C12"	47
"M2"	"REACTOME_DISEASES_OF_PROGRAMMED_CELL_DEATH"	"REACTOME_DISEASES_OF_PROGRAMMED_CELL_DEATH"	"46/152"	"101/10646"	5.55532650705373e-60	8.30773827645762e-59	6.29958077594131e-59	"H4C5/H2AC20/H4C12/H2BC4/H4C3/H4C11/H4C15/H2AC8/H4C4/H4C8/H2BC5/H4C2/H2BC8/H4-16/H2AC7/H4C14/H3C15/H3C2/H4C6/H3C4/H2BC6/H2BC15/H2BC7/H2BC11/H3C1/H3C6/H4C9/H4C1/H3C10/H3C11/H2BC3/H3C7/H2AC4/H3C3/H2BC9/H3C13/H2BU1/H2BC10/H2BC17/H2AC14/H3C8/H4C13/H2BC14/H2BC13/H3C14/H3C12"	46
"M2"	"REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION"	"REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION"	"46/152"	"104/10646"	3.18281484961031e-59	4.55280906748605e-58	3.45229802909676e-58	"H4C5/H2AC20/H4C12/H2BC4/H4C3/H4C11/H4C15/H2AC8/H4C4/H4C8/H2BC5/H4C2/H2BC8/H4-16/H2AC7/H4C14/H3C15/H3C2/H4C6/H3C4/H2BC6/H2BC15/H2BC7/H2BC11/H3C1/H3C6/H4C9/H4C1/H3C10/H3C11/H2BC3/H3C7/H2AC4/H3C3/H2BC9/H3C13/H2BU1/H2BC10/H2BC17/H2AC14/H3C8/H4C13/H2BC14/H2BC13/H3C14/H3C12"	46
