"Module"	"Gene1"	"Gene2"
"M1"	"MAL2"	"TP53"
"M1"	"MAL2"	"GCN1L1"
"M1"	"MAL2"	"PRICKLE1"
"M1"	"MAL2"	"PAGR1"
"M1"	"MAL2"	"LLGL2"
"M1"	"MAL2"	"MAGI2"
"M1"	"MAL2"	"KRT2"
"M1"	"MAL2"	"FZD9"
"M1"	"MAL2"	"SKP1"
"M1"	"MAL2"	"SLC25A51"
"M1"	"UBASH3A"	"EGR4"
"M1"	"UBASH3A"	"GABRA5"
"M1"	"FZD4"	"SST"
"M1"	"FZD4"	"IRS4"
"M1"	"FZD4"	"CACNG3"
"M1"	"FZD4"	"ST6GALNAC5"
"M1"	"SLC6A2"	"RYR2"
"M1"	"TSNAX"	"HPCAL4"
"M1"	"TSNAX"	"SSTR3"
"M1"	"TSNAX"	"GLRA3"
"M1"	"TSNAX"	"ST6GALNAC5"
"M1"	"TSNAX"	"HHATL"
"M1"	"TRO"	"GPR37"
"M1"	"TRO"	"ADRA2C"
"M1"	"TRO"	"CPNE6"
"M1"	"TRO"	"ITPKA"
"M1"	"TRO"	"TSTD1"
"M1"	"NTS"	"OTX2"
"M1"	"SOX6"	"MUSTN1"
"M1"	"SOX6"	"MPPED1"
"M1"	"SOX6"	"CPNE6"
"M1"	"SOX6"	"CACNG3"
"M1"	"SOX6"	"ST6GALNAC5"
"M1"	"SOX6"	"MARVELD3"
"M1"	"MYO10"	"ATP2B3"
"M1"	"BCL9L"	"CELSR1"
"M1"	"TUBA1C"	"CES1"
"M1"	"TUBA1C"	"TAC3"
"M1"	"TUBA1C"	"CDS1"
"M1"	"TUBA1C"	"SSTR3"
"M1"	"TUBA1C"	"PTPRR"
"M1"	"TUBA1C"	"ATP2B3"
"M1"	"TUBA1C"	"EYA4"
"M1"	"TUBA1C"	"CPNE9"
"M1"	"DUSP10"	"NR5A2"
"M1"	"DUSP10"	"DDN"
"M1"	"DUSP10"	"GPRIN2"
"M1"	"TESK1"	"DOK7"
"M1"	"TESK1"	"NR2E1"
"M1"	"TESK1"	"SVEP1"
"M1"	"TESK1"	"CCDC158"
"M1"	"TESK1"	"ATP2B3"
"M1"	"RAMP1"	"DRD2"
"M1"	"RAMP1"	"SYT2"
"M1"	"RAMP1"	"SYT1"
"M1"	"RAMP1"	"FGFR2"
"M1"	"RAMP1"	"PRSS3"
"M1"	"RAMP1"	"PRDM8"
"M1"	"RAMP1"	"COL23A1"
"M1"	"RAMP1"	"EYA4"
"M1"	"RAMP1"	"CALY"
"M1"	"ID1"	"CES1"
"M1"	"ID1"	"CNTFR"
"M1"	"ID1"	"ADAP1"
"M1"	"ID1"	"KIAA0319"
"M1"	"ID1"	"P2RX5"
"M1"	"ID1"	"SERTM1"
"M1"	"ID1"	"SLC32A1"
"M1"	"HOOK1"	"STAP2"
"M1"	"HOOK1"	"ESRRA"
"M1"	"HOOK1"	"HCFC1"
"M1"	"HOOK1"	"ELP5"
"M1"	"HOOK1"	"GTF3C2"
"M1"	"HOOK1"	"IFITM1"
"M1"	"HOOK1"	"MSL2"
"M1"	"HOOK1"	"SMUG1"
"M1"	"HOOK1"	"SPERT"
"M1"	"HOOK1"	"IFI35"
"M1"	"CAMK2A"	"RBM11"
"M1"	"CAMK2A"	"LDB1"
"M1"	"CAMK2A"	"AGRN"
"M1"	"CAMK2A"	"ADAP1"
"M1"	"CAMK2A"	"IRF2BPL"
"M1"	"CAMK2A"	"SERPINF1"
"M1"	"CAMK2A"	"LBH"
"M1"	"CAMK2A"	"HDAC8"
"M1"	"CAMK2A"	"RPS10"
"M1"	"CAMK2A"	"ATP1A3"
"M1"	"CAMK2A"	"BMPR1A"
"M1"	"CAMK2A"	"SP1"
"M1"	"CAMK2A"	"RPL11"
"M1"	"CAMK2A"	"RPL35A"
"M1"	"CAMK2A"	"FMN1"
"M1"	"CAMK2A"	"PROSER1"
"M1"	"CAMK2A"	"PROP1"
"M1"	"CAMK2A"	"PRTN3"
"M1"	"CAMK2A"	"CBFA2T2"
"M1"	"CAMK2A"	"HFE"
"M1"	"CAMK2A"	"MMP7"
"M1"	"CAMK2A"	"SSTR3"
"M1"	"CAMK2A"	"NFATC2IP"
"M1"	"CAMK2A"	"GALNT5"
"M1"	"CAMK2A"	"APOB"
"M1"	"CAMK2A"	"CSH2"
"M1"	"CAMK2A"	"ZNF141"
"M1"	"CAMK2A"	"SMN2"
"M1"	"CAMK2A"	"TSC22D2"
"M1"	"CAMK2A"	"C8B"
"M1"	"CAMK2A"	"FGR"
"M1"	"CAMK2A"	"SNX3"
"M1"	"CAMK2A"	"MDC1"
"M1"	"CAMK2A"	"POLR2M"
"M1"	"CAMK2A"	"IBA57"
"M1"	"CAMK2A"	"IPO4"
"M1"	"CAMK2A"	"TDRKH"
"M1"	"CAMK2A"	"PNRC1"
"M1"	"CAMK2A"	"SENP2"
"M1"	"CAMK2A"	"RPS6KA2"
"M1"	"CAMK2A"	"HSPA12A"
"M1"	"CAMK2A"	"TNFSF15"
"M1"	"CAMK2A"	"FOXS1"
"M1"	"CAMK2A"	"ZBTB17"
"M1"	"CAMK2A"	"SMIM3"
"M1"	"CAMK2A"	"PA2G4"
"M1"	"CAMK2A"	"CRYBB2"
"M1"	"CAMK2A"	"TTC37"
"M1"	"CAMK2A"	"EXOC6B"
"M1"	"CAMK2A"	"SOAT2"
"M1"	"CAMK2A"	"TMC7"
"M1"	"CAMK2A"	"WBP1L"
"M1"	"CAMK2A"	"SERHL2"
"M1"	"CAMK2A"	"VTA1"
"M1"	"CAMK2A"	"SLC45A1"
"M1"	"CAMK2A"	"MAGI2"
"M1"	"CAMK2A"	"ASF1A"
"M1"	"CAMK2A"	"MCCC2"
"M1"	"CAMK2A"	"CCDC117"
"M1"	"CAMK2A"	"PAPOLG"
"M1"	"CAMK2A"	"LYPLAL1"
"M1"	"CAMK2A"	"DCAF10"
"M1"	"CAMK2A"	"TMEM179B"
"M1"	"CAMK2A"	"RFX2"
"M1"	"CAMK2A"	"SCIMP"
"M1"	"CAMK2A"	"VDAC2"
"M1"	"CAMK2A"	"ABCF1"
"M1"	"CAMK2A"	"EFNB1"
"M1"	"CAMK2A"	"DPCR1"
"M1"	"CAMK2A"	"CTR9"
"M1"	"CAMK2A"	"H6PD"
"M1"	"CAMK2A"	"GRM6"
"M1"	"CAMK2A"	"BMI1"
"M1"	"CAMK2A"	"NMRAL1"
"M1"	"CAMK2A"	"TBC1D10A"
"M1"	"CAMK2A"	"VCY"
"M1"	"CAMK2A"	"TNFRSF13C"
"M1"	"CAMK2A"	"DHFR"
"M1"	"CAMK2A"	"UNC93B1"
"M1"	"CAMK2A"	"THBS4"
"M1"	"CAMK2A"	"NHP2"
"M1"	"CAMK2A"	"KRT26"
"M1"	"CAMK2A"	"EFCAB2"
"M1"	"CAMK2A"	"WNT9B"
"M1"	"CAMK2A"	"UGT2B7"
"M1"	"CAMK2A"	"ALG14"
"M1"	"CAMK2A"	"PRRG2"
"M1"	"CAMK2A"	"NUDT15"
"M1"	"CAMK2A"	"CLOCK"
"M1"	"CAMK2A"	"IFNA2"
"M1"	"CAMK2A"	"ZFP1"
"M1"	"CAMK2A"	"TMOD3"
"M1"	"CAMK2A"	"PSMG1"
"M1"	"CAMK2A"	"IL37"
"M1"	"CAMK2A"	"TEX37"
"M1"	"CAMK2A"	"AKIP1"
"M1"	"CAMK2A"	"AHNAK2"
"M1"	"CAMK2A"	"PPM1L"
"M1"	"CAMK2A"	"CES3"
"M1"	"CAMK2A"	"FMO3"
"M1"	"CAMK2A"	"CAMSAP3"
"M1"	"CAMK2A"	"PASD1"
"M1"	"CAMK2A"	"CCPG1"
"M1"	"CAMK2A"	"NBAS"
"M1"	"CAMK2A"	"GYPA"
"M1"	"CAMK2A"	"CDC73"
"M1"	"CAMK2A"	"CLEC1B"
"M1"	"CAMK2A"	"TAF4B"
"M1"	"CAMK2A"	"VWDE"
"M1"	"CAMK2A"	"IL18RAP"
"M1"	"CAMK2A"	"MPST"
"M1"	"CAMK2A"	"FAM206A"
"M1"	"CAMK2A"	"BRE"
"M1"	"CAMK2A"	"CELF1"
"M1"	"CAMK2A"	"BMP8B"
"M1"	"CAMK2A"	"NR4A1"
"M1"	"CAMK2A"	"APTX"
"M1"	"CAMK2A"	"SKIV2L2"
"M1"	"CAMK2A"	"WDR18"
"M1"	"CAMK2A"	"PEX6"
"M1"	"CAMK2A"	"CXXC5"
"M1"	"CAMK2A"	"KIAA0922"
"M1"	"CAMK2A"	"RAI14"
"M1"	"CAMK2A"	"XRCC6"
"M1"	"CAMK2A"	"MITF"
"M1"	"CAMK2A"	"ZMYM1"
"M1"	"CAMK2A"	"MAML3"
"M1"	"CAMK2A"	"ZNF763"
"M1"	"CAMK2A"	"ARPP21"
"M1"	"CAMK2A"	"C11orf70"
"M1"	"CAMK2A"	"CDC123"
"M1"	"CAMK2A"	"KLF9"
"M1"	"CAMK2A"	"CST9"
"M1"	"CAMK2A"	"TAF1B"
"M1"	"CAMK2A"	"STX6"
"M1"	"CAMK2A"	"KIF4A"
"M1"	"CAMK2A"	"LMCD1"
"M1"	"CAMK2A"	"CARD18"
"M1"	"CAMK2A"	"MAATS1"
"M1"	"CAMK2A"	"MYO1C"
"M1"	"CAMK2A"	"RPS6"
"M1"	"CAMK2A"	"MED18"
"M1"	"CAMK2A"	"THBS1"
"M1"	"CAMK2A"	"SPEF2"
"M1"	"CAMK2A"	"EHBP1L1"
"M1"	"CAMK2A"	"URB1"
"M1"	"C14orf142"	"MPPED1"
"M1"	"C14orf142"	"SERTM1"
"M1"	"MAP3K1"	"CPNE6"
"M1"	"MAP3K1"	"PRSS12"
"M1"	"PPAP2B"	"PPP1R1B"
"M1"	"PPAP2B"	"MYOZ3"
"M1"	"PPAP2B"	"C16orf74"
"M1"	"PPAP2B"	"AIFM3"
"M1"	"PPAP2B"	"SERTM1"
"M1"	"PPAP2B"	"ST6GALNAC5"
"M1"	"PPAP2B"	"ZFHX4"
"M1"	"CES1"	"HPRT1"
"M1"	"CES1"	"PSIP1"
"M1"	"CES1"	"OGG1"
"M1"	"CES1"	"SPATA13"
"M1"	"CES1"	"TRPV6"
"M1"	"CES1"	"MAP7D3"
"M1"	"CES1"	"CNTFR"
"M1"	"CES1"	"LPP"
"M1"	"CES1"	"KDM3A"
"M1"	"CES1"	"SARNP"
"M1"	"CES1"	"PRKAB2"
"M1"	"CES1"	"DGCR14"
"M1"	"CES1"	"VPS28"
"M1"	"CES1"	"APBB1IP"
"M1"	"CES1"	"CSPG4"
"M1"	"CES1"	"IL1RAP"
"M1"	"CES1"	"PTP4A1"
"M1"	"CES1"	"TRAIP"
"M1"	"CES1"	"DDX58"
"M1"	"CES1"	"SIPA1L3"
"M1"	"CES1"	"RINT1"
"M1"	"CES1"	"NCK1"
"M1"	"CES1"	"NAE1"
"M1"	"CES1"	"MCFD2"
"M1"	"CES1"	"KPNA5"
"M1"	"CES1"	"EIF3I"
"M1"	"CES1"	"B4GALT1"
"M1"	"CES1"	"RAD23A"
"M1"	"CES1"	"HMGCS2"
"M1"	"CES1"	"CARD8"
"M1"	"CES1"	"RPS15A"
"M1"	"CES1"	"BAZ1A"
"M1"	"CES1"	"PUF60"
"M1"	"CES1"	"UCN"
"M1"	"CES1"	"C18orf32"
"M1"	"CES1"	"GDNF"
"M1"	"CES1"	"MAGEB18"
"M1"	"CES1"	"CLSPN"
"M1"	"CES1"	"VASP"
"M1"	"CES1"	"PPP1R13L"
"M1"	"CES1"	"RNH1"
"M1"	"CES1"	"PKN2"
"M1"	"CES1"	"RELA"
"M1"	"CES1"	"UBE2R2"
"M1"	"CES1"	"RAB25"
"M1"	"CES1"	"CCR4"
"M1"	"CES1"	"NMT2"
"M1"	"CES1"	"SLC22A1"
"M1"	"CES1"	"XK"
"M1"	"CES1"	"EBNA1BP2"
"M1"	"CES1"	"RPL26"
"M1"	"CES1"	"NKRF"
"M1"	"CES1"	"NR5A1"
"M1"	"CES1"	"GRM7"
"M1"	"CES1"	"FIGF"
"M1"	"CES1"	"PCSK4"
"M1"	"CES1"	"CLASP2"
"M1"	"CES1"	"NR5A2"
"M1"	"CES1"	"C1orf94"
"M1"	"CES1"	"NXF3"
"M1"	"CES1"	"LRRC23"
"M1"	"CES1"	"KCNJ4"
"M1"	"CES1"	"RBM7"
"M1"	"CES1"	"REN"
"M1"	"CES1"	"LY6G6F"
"M1"	"CES1"	"CDKN1C"
"M1"	"CES1"	"SOCS6"
"M1"	"CES1"	"FTCD"
"M1"	"CES1"	"EXOSC6"
"M1"	"CES1"	"POLD3"
"M1"	"CES1"	"ARHGAP27"
"M1"	"CES1"	"OLIG3"
"M1"	"CES1"	"NTRK2"
"M1"	"CES1"	"TWF1"
"M1"	"CES1"	"KRT8"
"M1"	"CES1"	"SLA"
"M1"	"CES1"	"RAPH1"
"M1"	"CES1"	"C9orf24"
"M1"	"CES1"	"INCA1"
"M1"	"CES1"	"EXOSC9"
"M1"	"CES1"	"HIRIP3"
"M1"	"CES1"	"DNASE1L2"
"M1"	"CES1"	"ITGA11"
"M1"	"CES1"	"CCDC15"
"M1"	"CES1"	"KLHL5"
"M1"	"CES1"	"AIG1"
"M1"	"CES1"	"SIT1"
"M1"	"CES1"	"PRMT6"
"M1"	"CES1"	"KCTD1"
"M1"	"CES1"	"SUSD2"
"M1"	"CES1"	"TUBGCP6"
"M1"	"CES1"	"IPO5"
"M1"	"CES1"	"DMBT1"
"M1"	"CES1"	"MRPS22"
"M1"	"CES1"	"NXT1"
"M1"	"CES1"	"RAB37"
"M1"	"CES1"	"C11orf63"
"M1"	"CES1"	"BAAT"
"M1"	"CES1"	"CSRP1"
"M1"	"CES1"	"FKBP4"
"M1"	"CES1"	"NEU3"
"M1"	"CES1"	"ZNF596"
"M1"	"CES1"	"TRUB2"
"M1"	"CES1"	"FBXO3"
"M1"	"CES1"	"ACSL6"
"M1"	"CES1"	"CTAGE1"
"M1"	"CES1"	"ALG11"
"M1"	"CES1"	"CRIP2"
"M1"	"CES1"	"MBD3"
"M1"	"CES1"	"PEX14"
"M1"	"CES1"	"PLEKHA6"
"M1"	"CES1"	"ZNF354C"
"M1"	"CES1"	"SMAGP"
"M1"	"CES1"	"TTC8"
"M1"	"CES1"	"S100A8"
"M1"	"CES1"	"ICOSLG"
"M1"	"CES1"	"ZNF792"
"M1"	"CES1"	"C10orf90"
"M1"	"CES1"	"CDK10"
"M1"	"CES1"	"PSMB6"
"M1"	"CES1"	"SLC25A51"
"M1"	"CES1"	"TTC3"
"M1"	"CES1"	"SPRED1"
"M1"	"CES1"	"MAST4"
"M1"	"CES1"	"HPDL"
"M1"	"CES1"	"HSDL2"
"M1"	"CES1"	"HPCA"
"M1"	"WT1"	"MPPED1"
"M1"	"WT1"	"MCTP2"
"M1"	"TRAPPC5"	"DLX2"
"M1"	"TRAPPC5"	"C11orf87"
"M1"	"IL3"	"MUSTN1"
"M1"	"IL3"	"CDH9"
"M1"	"IL3"	"SSTR3"
"M1"	"IL3"	"NR5A2"
"M1"	"CEP57"	"HPCAL4"
"M1"	"CEP57"	"CDH9"
"M1"	"CEP57"	"JAKMIP1"
"M1"	"CEP57"	"PRDM8"
"M1"	"CEP57"	"CCDC158"
"M1"	"CEP57"	"FGF5"
"M1"	"CEP57"	"NYAP2"
"M1"	"BCHE"	"MUSTN1"
"M1"	"BCHE"	"MPPED1"
"M1"	"BCHE"	"HSF4"
"M1"	"SERPINB2"	"CNTFR"
"M1"	"SERPINB2"	"MPPED1"
"M1"	"MYO16"	"CNTFR"
"M1"	"MYO16"	"HPCAL4"
"M1"	"MYO16"	"MAPK15"
"M1"	"MYO16"	"RELN"
"M1"	"MYO16"	"LAMC2"
"M1"	"MYO16"	"RRAD"
"M1"	"MYO16"	"SST"
"M1"	"MYO16"	"SSTR3"
"M1"	"MYO16"	"ATP2B2"
"M1"	"MYO16"	"PRDM8"
"M1"	"MYO16"	"KIAA0319"
"M1"	"MYO16"	"SHANK2"
"M1"	"MYO16"	"TMEM233"
"M1"	"MYO16"	"CAMK1G"
"M1"	"MYO16"	"RBM24"
"M1"	"MYO16"	"CYP4F12"
"M1"	"MYO16"	"CACNG3"
"M1"	"MYO16"	"HHATL"
"M1"	"MYO16"	"CALY"
"M1"	"MYO16"	"PRSS12"
"M1"	"HOXB1"	"RSPO4"
"M1"	"HOXB1"	"CDH9"
"M1"	"INSIG2"	"HPR"
"M1"	"INSIG2"	"PPP1R1B"
"M1"	"INSIG2"	"SERTM1"
"M1"	"PAK4"	"ELOVL2"
"M1"	"SLC25A20"	"GRIN2A"
"M1"	"SLC25A20"	"GREM2"
"M1"	"MAT2B"	"CCKBR"
"M1"	"MAT2B"	"GPR37"
"M1"	"MAT2B"	"CPAMD8"
"M1"	"MAT2B"	"PANX2"
"M1"	"MAT2B"	"STC2"
"M1"	"MAT2B"	"FAM81A"
"M1"	"RSL1D1"	"CDH18"
"M1"	"RSL1D1"	"RXRG"
"M1"	"RSL1D1"	"GRIN1"
"M1"	"RSL1D1"	"SST"
"M1"	"RSL1D1"	"KRT17"
"M1"	"RSL1D1"	"IRS4"
"M1"	"RSL1D1"	"SLC27A6"
"M1"	"RSL1D1"	"P2RX5"
"M1"	"DPYSL3"	"ATP2B3"
"M1"	"ACAD11"	"HPCAL4"
"M1"	"ACAD11"	"ATP1A3"
"M1"	"ACAD11"	"SSTR2"
"M1"	"ACAD11"	"ATP2B3"
"M1"	"ACAD11"	"EYA4"
"M1"	"ACAD11"	"NRIP2"
"M1"	"LDHAL6A"	"CNTFR"
"M1"	"LDHAL6A"	"ADAP1"
"M1"	"LDHAL6A"	"MPPED1"
"M1"	"GRIN2A"	"PTP4A1"
"M1"	"GRIN2A"	"SERPINF1"
"M1"	"GRIN2A"	"SYT9"
"M1"	"GRIN2A"	"SLC12A4"
"M1"	"GRIN2A"	"EEF1B2"
"M1"	"GRIN2A"	"NOSIP"
"M1"	"GRIN2A"	"RAB13"
"M1"	"GRIN2A"	"DOCK1"
"M1"	"GRIN2A"	"SVIP"
"M1"	"GRIN2A"	"PSMA8"
"M1"	"GRIN2A"	"CCDC39"
"M1"	"GRIN2A"	"TFAP2C"
"M1"	"GRIN2A"	"RGS14"
"M1"	"GRIN2A"	"TGFB2"
"M1"	"GRIN2A"	"BCL6"
"M1"	"GRIN2A"	"GPAA1"
"M1"	"GRIN2A"	"LALBA"
"M1"	"GRIN2A"	"PRKACG"
"M1"	"GRIN2A"	"TRPS1"
"M1"	"GRIN2A"	"CUL2"
"M1"	"GRIN2A"	"RPS6KA4"
"M1"	"GRIN2A"	"GFRA3"
"M1"	"GRIN2A"	"AMPD2"
"M1"	"GRIN2A"	"ZNF148"
"M1"	"GRIN2A"	"CRYBB2"
"M1"	"GRIN2A"	"SGCG"
"M1"	"GRIN2A"	"TMEM179B"
"M1"	"GRIN2A"	"LZIC"
"M1"	"GRIN2A"	"ERCC6"
"M1"	"GRIN2A"	"CRTC1"
"M1"	"GRIN2A"	"LUC7L"
"M1"	"GRIN2A"	"SCIMP"
"M1"	"GRIN2A"	"UTP20"
"M1"	"GRIN2A"	"PEX5L"
"M1"	"GRIN2A"	"CNTN2"
"M1"	"GRIN2A"	"NAP1L2"
"M1"	"GRIN2A"	"VAMP7"
"M1"	"GRIN2A"	"SCAMP2"
"M1"	"GRIN2A"	"GYPA"
"M1"	"GRIN2A"	"GINS2"
"M1"	"GRIN2A"	"IL18RAP"
"M1"	"GRIN2A"	"LIMK1"
"M1"	"GRIN2A"	"KIAA1586"
"M1"	"GRIN2A"	"ST6GALNAC2"
"M1"	"GRIN2A"	"ECSIT"
"M1"	"GRIN2A"	"ATRN"
"M1"	"GRIN2A"	"ANKRD24"
"M1"	"GRIN2A"	"TMEM63A"
"M1"	"GRIN2A"	"PARPBP"
"M1"	"GRIN2A"	"KIAA0087"
"M1"	"ARHGEF5"	"RYR2"
"M1"	"ARHGEF5"	"CACNG3"
"M1"	"ARHGEF5"	"GABRA6"
"M1"	"POU1F1"	"CELF3"
"M1"	"POU1F1"	"HSF4"
"M1"	"POU1F1"	"GABRA5"
"M1"	"MED25"	"CPNE7"
"M1"	"MED25"	"ATP2B3"
"M1"	"CLCN3"	"MUSTN1"
"M1"	"CLCN3"	"NPTX1"
"M1"	"CLCN3"	"AIFM3"
"M1"	"CLCN3"	"ST6GALNAC5"
"M1"	"CLCN3"	"ATP2B3"
"M1"	"CLCN3"	"HHATL"
"M1"	"CLCN3"	"TCERG1L"
"M1"	"EPN1"	"RBM11"
"M1"	"EPN1"	"ACTL6B"
"M1"	"EPN1"	"COL23A1"
"M1"	"EPN1"	"PANX2"
"M1"	"EPN1"	"ST6GALNAC5"
"M1"	"EPN1"	"ATP2B3"
"M1"	"N4BP2"	"RYR2"
"M1"	"N4BP2"	"TCERG1L"
"M1"	"SNTA1"	"MUSTN1"
"M1"	"SNTA1"	"DNAH2"
"M1"	"SNTA1"	"MARVELD3"
"M1"	"SNTA1"	"ZNF385B"
"M1"	"CNTNAP4"	"DOK7"
"M1"	"CNTNAP4"	"CACNG3"
"M1"	"KIFC1"	"CNTFR"
"M1"	"KIFC1"	"PTPN3"
"M1"	"KIFC1"	"SST"
"M1"	"KIFC1"	"RSPO2"
"M1"	"KIFC1"	"HSF4"
"M1"	"KIFC1"	"CCNJL"
"M1"	"KIFC1"	"ATP2B3"
"M1"	"KIFC1"	"GPRIN2"
"M1"	"HPRT1"	"CLGN"
"M1"	"HPRT1"	"GLI1"
"M1"	"HPRT1"	"DLGAP3"
"M1"	"HPRT1"	"MYOZ3"
"M1"	"HPRT1"	"IRS4"
"M1"	"HPRT1"	"TNN"
"M1"	"HPRT1"	"CBLN1"
"M1"	"HPRT1"	"CPNE6"
"M1"	"HPRT1"	"PRRT4"
"M1"	"HPRT1"	"TMEM233"
"M1"	"HPRT1"	"CPNE7"
"M1"	"HPRT1"	"RGPD1"
"M1"	"HPRT1"	"ST6GALNAC5"
"M1"	"HPRT1"	"ATP2B3"
"M1"	"HPRT1"	"FGF5"
"M1"	"HPRT1"	"PDE1A"
"M1"	"ALDH2"	"RSPO2"
"M1"	"ALDH2"	"PLCH1"
"M1"	"REV3L"	"SHANK2"
"M1"	"REV3L"	"SLC7A4"
"M1"	"CDC25C"	"CD24"
"M1"	"CDC25C"	"NR5A2"
"M1"	"CDC25C"	"CPNE6"
"M1"	"CDC25C"	"NECAB2"
"M1"	"CDC25C"	"GLRA3"
"M1"	"CDC25C"	"MARVELD3"
"M1"	"PAPPA2"	"FOLR3"
"M1"	"PAPPA2"	"PTP4A1"
"M1"	"PAPPA2"	"PSMB7"
"M1"	"PAPPA2"	"TP53INP1"
"M1"	"PAPPA2"	"BHLHA15"
"M1"	"PAPPA2"	"CSPP1"
"M1"	"PAPPA2"	"COQ6"
"M1"	"PAPPA2"	"KREMEN2"
"M1"	"PAPPA2"	"GNPDA2"
"M1"	"PAPPA2"	"ARF3"
"M1"	"PAPPA2"	"HNRNPUL2"
"M1"	"PAPPA2"	"TNS4"
"M1"	"PAPPA2"	"RPS9"
"M1"	"GTF3A"	"LHX1"
"M1"	"GTF3A"	"STC2"
"M1"	"SERPINB8"	"SLC30A3"
"M1"	"SERPINB8"	"KIAA0319"
"M1"	"ATG7"	"MPP7"
"M1"	"RFXAP"	"HPCAL4"
"M1"	"RFXAP"	"NR2E1"
"M1"	"RFXAP"	"VWA5B2"
"M1"	"RFXAP"	"CACNG3"
"M1"	"RFXAP"	"ST6GALNAC5"
"M1"	"RFXAP"	"ATP2B3"
"M1"	"RFXAP"	"HHATL"
"M1"	"WFDC5"	"HPCAL4"
"M1"	"WFDC5"	"SSTR3"
"M1"	"WFDC5"	"ST6GALNAC5"
"M1"	"WFDC5"	"HHATL"
"M1"	"WFDC5"	"TCERG1L"
"M1"	"WFDC5"	"ANGPTL1"
"M1"	"TCF21"	"RYR2"
"M1"	"TCF21"	"CNTFR"
"M1"	"TCF21"	"HPCAL4"
"M1"	"TCF21"	"CDH9"
"M1"	"TCF21"	"PRDM8"
"M1"	"TCF21"	"SERTM1"
"M1"	"TCF21"	"ANXA3"
"M1"	"TCF21"	"ST6GALNAC5"
"M1"	"TCF21"	"HHATL"
"M1"	"TCF21"	"SLC7A4"
"M1"	"TCF21"	"GABRA2"
"M1"	"TCF21"	"ZIC5"
"M1"	"TCF21"	"FGF13"
"M1"	"RBM11"	"BTLA"
"M1"	"RBM11"	"PSMB3"
"M1"	"RBM11"	"NEIL1"
"M1"	"RBM11"	"TLE4"
"M1"	"RBM11"	"FOLR3"
"M1"	"RBM11"	"PTP4A1"
"M1"	"RBM11"	"COG6"
"M1"	"RBM11"	"RELA"
"M1"	"RBM11"	"ARPC1B"
"M1"	"RBM11"	"HFE"
"M1"	"RBM11"	"KPRP"
"M1"	"RBM11"	"ACPP"
"M1"	"RBM11"	"OAZ3"
"M1"	"RBM11"	"CWC27"
"M1"	"RBM11"	"CDKN1C"
"M1"	"RBM11"	"MYLK"
"M1"	"RBM11"	"LNPEP"
"M1"	"RBM11"	"PNKP"
"M1"	"RBM11"	"PRICKLE1"
"M1"	"RBM11"	"MBL2"
"M1"	"RBM11"	"ARRB2"
"M1"	"RBM11"	"SCN8A"
"M1"	"RBM11"	"SPPL2A"
"M1"	"RBM11"	"DPF3"
"M1"	"RBM11"	"ELL3"
"M1"	"RBM11"	"SCGB1D2"
"M1"	"RBM11"	"RLIM"
"M1"	"RBM11"	"TRMT6"
"M1"	"RBM11"	"MAST2"
"M1"	"RBM11"	"SLC44A3"
"M1"	"RBM11"	"BPGM"
"M1"	"RBM11"	"CEBPG"
"M1"	"RBM11"	"CKS2"
"M1"	"RBM11"	"KITLG"
"M1"	"RBM11"	"RNF19B"
"M1"	"RBM11"	"ZNF566"
"M1"	"RBM11"	"KIAA0141"
"M1"	"RBM11"	"PHTF1"
"M1"	"RBM11"	"TMA7"
"M1"	"CCDC42"	"STAC"
"M1"	"CCDC42"	"CRLF1"
"M1"	"CCDC42"	"CACNG3"
"M1"	"CCDC42"	"ST6GALNAC5"
"M1"	"CCDC42"	"ATP2B3"
"M1"	"PSIP1"	"SSTR3"
"M1"	"CD2AP"	"RYR2"
"M1"	"CD2AP"	"NPTX1"
"M1"	"CD2AP"	"CDH9"
"M1"	"CD2AP"	"ST6GALNAC5"
"M1"	"CD2AP"	"ATP2B3"
"M1"	"CD2AP"	"MARVELD3"
"M1"	"DET1"	"CPNE7"
"M1"	"DET1"	"ATP2B3"
"M1"	"F10"	"AIFM3"
"M1"	"F10"	"TCERG1L"
"M1"	"MARK1"	"NRG1"
"M1"	"MARK1"	"RSPO4"
"M1"	"MARK1"	"CDK5R2"
"M1"	"MARK1"	"SLC13A5"
"M1"	"MARK1"	"C16orf74"
"M1"	"SHROOM3"	"PFN2"
"M1"	"SHROOM3"	"GCGR"
"M1"	"SHROOM3"	"GOPC"
"M1"	"SHROOM3"	"MYH13"
"M1"	"SHROOM3"	"LHX3"
"M1"	"SHROOM3"	"GFRA3"
"M1"	"SHROOM3"	"WWP2"
"M1"	"SHROOM3"	"PGP"
"M1"	"SHROOM3"	"TARS2"
"M1"	"SHROOM3"	"KIFAP3"
"M1"	"SHROOM3"	"GSAP"
"M1"	"SHROOM3"	"GPR78"
"M1"	"SHROOM3"	"PLS1"
"M1"	"SHROOM3"	"SCO1"
"M1"	"SHROOM3"	"LTN1"
"M1"	"SHROOM3"	"VTI1B"
"M1"	"SHROOM3"	"MAD2L1BP"
"M1"	"SHROOM3"	"SLCO1A2"
"M1"	"SHROOM3"	"ADHFE1"
"M1"	"SHROOM3"	"GRID2"
"M1"	"SHROOM3"	"FSHB"
"M1"	"SHROOM3"	"WBP1"
"M1"	"ONECUT1"	"IGFALS"
